,AGEP_x,DEAR_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
628,2,2,2,N,N,N,N,1,1,N,N,N,1,3,2,N,N,157,38-00100,8,2,2,2,2,N,N,N,1,N,3,6,N,N,222,76.92307692307693
629,56,2,1,2,2,N,5,0,1,8680,14,1,0,2,2,1800.0,1,18,17-03529,2,2,49,2,2,2,2,N,1,8660,0,2,35000.0,5,501,53.84615384615385
630,19,2,2,2,2,N,7,0,3,8680,14,6,N,N,0,4800.0,2,1,06-07502,1,2,57,2,2,2,2,N,3,8680,N,N,380.0,1,2,69.23076923076923
631,67,2,2,2,2,N,7,0,1,770,3,1,0,2,2,29000.0,4,501,36-04010,2,1,42,2,2,2,2,N,1,770,2,4,85000.0,8,501,61.53846153846154
632,20,2,2,2,2,N,5,0,1,6070,7,6,0,N,2,3200.0,1,24,32-00405,9,2,20,2,2,2,2,N,1,6070,0,N,15700.0,3,119,76.92307692307693
633,40,2,2,2,2,N,4,0,1,7790,10,6,0,N,2,45000.0,6,344,38-00100,1,1,21,2,2,2,2,N,1,7680,0,N,12000.0,2,90,61.53846153846154
634,32,2,2,2,2,N,9,0,1,5070,6,1,0,4,2,100120.0,8,435,06-07502,6,2,44,1,2,2,2,N,1,5580,1,3,28400.0,5,218,38.46153846153847
635,25,2,2,1,2,N,5,0,2,N,N,6,N,N,0,9100.0,2,N,32-00405,2,2,24,2,2,2,2,N,2,N,N,N,0.0,0,N,69.23076923076923
636,18,2,2,2,2,N,5,0,1,9290,15,6,0,3,1,4000.0,1,501,51-51255,1,2,18,2,2,2,2,N,1,9290,0,3,210.0,1,501,92.3076923076923
637,52,2,2,2,2,N,7,0,1,5170,6,1,2,4,1,21400.0,3,501,08-00803,1,1,66,2,2,2,2,N,1,4990,0,2,20000.0,3,346,53.84615384615385
638,29,2,2,2,2,N,10,0,1,8470,13,1,0,2,2,106000.0,8,501,06-08507,1,2,29,2,2,2,2,N,1,8470,0,2,65000.0,7,501,84.61538461538461
639,62,2,2,2,2,N,5,2,1,8170,12,4,0,3,2,49900.0,6,501,36-03710,8,2,66,2,2,1,2,N,1,8170,0,3,9300.0,2,93,61.53846153846154
640,86,1,2,1,2,N,9,0,1,N,N,3,0,2,1,24500.0,4,501,26-02702,1,1,86,2,2,2,2,N,1,N,0,N,58600.0,7,484,53.84615384615385
641,65,2,2,2,2,5,7,0,1,7580,10,4,0,N,2,99000.0,9,501,32-00405,1,1,40,2,2,2,2,N,1,7380,0,N,32000.0,5,241,53.84615384615385
642,29,2,2,2,2,N,12,0,1,7580,10,1,0,2,2,121000.0,8,501,51-01301,1,1,67,2,2,2,2,N,1,7270,0,2,11400.0,2,501,69.23076923076923
643,22,2,2,2,2,N,7,0,1,3380,4,6,0,3,1,0.0,0,501,08-00803,1,2,23,2,2,2,2,N,1,3380,0,2,15500.0,3,124,61.53846153846154
644,67,2,2,1,2,N,10,0,1,N,N,6,0,N,2,9100.0,2,74,17-03529,2,1,64,2,2,2,1,N,1,N,0,N,13900.0,3,105,53.84615384615385
645,14,2,2,2,2,N,4,0,1,N,N,N,1,4,2,N,N,341,36-04010,2,1,14,2,2,2,2,N,1,N,1,2,N,N,341,92.3076923076923
646,73,2,2,1,2,N,3,2,1,N,N,1,0,5,2,0.0,0,501,36-03710,8,1,80,2,1,1,2,N,1,N,0,6,12000.0,3,215,53.84615384615385
647,22,2,2,2,2,N,7,0,1,4971,6,2,0,4,1,19200.0,4,405,28-01100,2,2,27,2,2,2,2,N,1,5381,0,9,3600.0,2,180,53.84615384615385
648,61,2,2,2,2,N,12,0,1,N,N,1,0,3,1,0.0,0,35,01-01301,2,1,64,2,2,2,1,N,1,N,0,3,51000.0,7,263,61.53846153846154
649,62,2,2,2,2,N,8,0,1,4265,5,1,0,2,1,48800.0,7,498,30-00600,1,1,23,2,2,2,2,N,1,4270,0,2,70300.0,8,501,61.53846153846154
650,65,2,2,2,2,N,7,0,1,7770,10,4,0,N,2,40000.0,6,322,32-00405,2,1,61,2,2,2,2,5,1,7680,0,N,59000.0,7,445,53.84615384615385
651,41,2,2,2,2,N,4,4,1,770,3,6,2,3,2,30700.0,5,58,32-00405,1,1,20,2,2,2,2,N,1,770,0,N,32000.0,5,242,61.53846153846154
652,40,2,2,2,2,N,5,0,1,8660,14,4,1,2,1,21600.0,3,469,38-00100,1,2,77,2,2,2,2,N,1,8590,0,N,19000.0,3,157,53.84615384615385
653,10,2,2,2,2,N,3,2,1,N,N,N,3,5,2,N,N,501,24-01004,1,2,10,2,2,2,2,N,1,N,4,6,N,N,501,84.61538461538461
654,57,2,2,2,2,N,7,0,1,8390,13,4,0,N,1,12000.0,2,91,30-00600,1,2,53,2,2,2,2,N,1,8470,0,2,0.0,0,0,53.84615384615385
655,32,2,2,2,2,N,9,0,1,8191,12,6,0,2,2,42000.0,6,345,06-07502,6,1,32,2,2,2,2,N,1,8191,0,2,42000.0,6,327,92.3076923076923
656,53,2,2,2,2,N,3,1,1,N,N,1,1,2,2,5500.0,1,252,32-00405,1,2,51,2,2,2,2,N,1,N,0,4,0.0,0,0,53.84615384615385
657,40,2,2,2,1,N,9,3,1,6890,9,6,0,N,2,40000.0,5,299,51-51255,1,2,23,2,2,2,2,N,1,6890,0,N,55000.0,6,415,61.53846153846154
658,69,2,2,2,2,N,5,0,1,8370,13,3,0,N,1,28000.0,5,228,40-00200,1,2,69,2,2,1,2,N,1,8370,0,4,21700.0,4,340,61.53846153846154
659,80,1,1,2,2,N,4,0,1,8670,14,1,0,2,1,30000.0,6,463,40-00200,1,1,80,1,1,2,2,N,1,8670,0,2,21900.0,4,198,76.92307692307693
660,2,2,2,N,N,N,N,0,1,N,N,N,2,4,2,N,N,501,06-08507,1,1,2,2,2,N,N,N,1,N,2,6,N,N,501,92.3076923076923
661,48,2,2,2,2,N,3,0,1,3390,4,1,3,5,1,45000.0,6,331,19-01700,6,1,41,2,2,2,2,N,1,3570,5,8,33000.0,5,166,46.15384615384615
662,16,2,2,2,2,N,4,4,1,N,N,6,3,10,1,100.0,1,176,32-00405,1,1,16,2,2,2,2,N,1,N,2,11,0.0,0,113,61.53846153846154
663,37,2,2,2,2,N,12,0,1,9470,16,1,2,4,1,52000.0,6,501,08-00803,1,1,41,2,2,2,2,N,1,9490,3,5,70000.0,7,501,53.84615384615385
664,38,2,2,2,2,N,10,0,1,7860,11,1,1,5,2,116000.0,9,501,36-04010,2,2,39,2,2,2,2,N,1,7860,2,5,68000.0,7,499,61.53846153846154
665,46,2,2,2,2,N,5,0,1,6190,7,6,0,N,2,30000.0,5,227,01-01301,2,1,51,2,2,1,2,N,1,6190,0,2,5000.0,2,154,53.84615384615385
666,69,2,2,2,2,N,7,0,1,7860,11,1,0,2,1,112400.0,9,501,38-00100,1,1,69,2,2,2,2,N,1,7860,0,2,85800.0,8,501,84.61538461538461
667,55,2,2,2,2,N,8,0,1,9370,16,4,0,N,2,50000.0,6,379,51-01301,2,2,39,2,2,2,2,N,1,9590,1,4,44400.0,6,173,53.84615384615385
668,28,2,2,2,2,N,9,0,1,7870,11,6,0,N,2,30000.0,5,228,13-04600,1,1,28,2,2,2,2,N,1,7870,0,N,60000.0,7,458,76.92307692307693
669,35,2,2,2,2,N,7,0,1,7860,11,6,0,N,2,24000.0,4,183,06-08507,2,1,35,2,2,2,2,N,1,7860,0,N,29000.0,5,221,76.92307692307693
670,32,2,2,2,2,N,11,0,1,7280,10,6,0,N,1,511000.0,9,501,13-04600,1,1,28,2,2,2,2,N,1,7280,0,N,92000.0,8,501,76.92307692307693
671,41,2,2,2,2,N,11,4,1,7270,10,1,0,2,1,552000.0,9,501,51-51255,1,2,39,2,2,2,2,N,1,7270,0,2,160000.0,9,501,84.61538461538461
672,28,2,2,2,2,N,10,0,1,3291,4,6,0,N,2,110400.0,8,501,06-07502,6,1,55,2,2,2,2,N,1,3390,0,N,0.0,0,0,61.53846153846154
673,25,2,2,2,2,N,8,0,1,770,3,6,0,N,2,120000.0,8,501,51-51255,1,1,25,2,1,2,2,N,1,770,0,N,90000.0,8,501,84.61538461538461
674,3,2,2,N,N,N,1,0,1,N,N,N,3,4,2,N,N,501,24-01004,2,2,4,2,2,N,N,N,1,N,2,3,N,N,501,76.92307692307693
675,13,2,2,2,2,N,3,0,1,N,N,N,1,2,2,N,N,137,17-03529,9,2,10,2,2,2,2,N,1,N,1,2,N,N,92,84.61538461538461
676,35,2,2,2,2,N,4,1,1,770,3,1,0,4,2,53500.0,7,484,38-00100,1,1,39,2,2,2,2,N,1,770,2,4,40000.0,5,288,61.53846153846154
677,62,2,2,1,2,N,5,0,2,N,N,3,N,N,0,13300.0,2,N,24-01004,1,2,86,2,2,2,1,N,2,N,N,N,30000.0,4,N,61.53846153846154
678,45,2,2,2,2,N,1,0,1,N,N,6,0,2,2,0.0,0,23,38-00100,3,2,31,2,2,2,2,N,1,N,0,10,15300.0,3,127,61.53846153846154
679,39,2,2,2,2,N,10,0,1,7290,10,4,0,N,2,352300.0,9,501,51-51255,1,1,35,2,2,2,2,2,1,7680,0,N,40130.0,5,306,53.84615384615385
680,22,2,2,2,2,N,7,1,1,5391,6,6,0,N,2,20000.0,3,152,19-01700,1,1,18,2,2,2,2,N,1,4870,1,4,8200.0,2,32,46.15384615384615
681,51,2,2,2,2,N,4,0,1,8680,14,1,0,2,1,57000.0,7,401,32-00405,1,1,42,2,2,2,2,N,1,8680,0,2,45000.0,6,501,69.23076923076923
682,26,2,2,2,2,N,9,0,1,9170,15,6,0,N,1,30000.0,5,229,13-04600,1,2,25,2,2,2,2,N,1,9170,0,N,43800.0,6,334,69.23076923076923
683,81,2,2,2,2,N,4,2,1,N,N,3,0,4,1,36200.0,5,501,36-03710,8,2,81,1,1,1,1,N,1,N,0,3,4800.0,1,233,38.46153846153847
684,41,2,2,2,2,N,5,0,1,8290,12,6,1,2,2,30000.0,5,176,01-01301,2,2,29,1,1,1,1,N,1,8270,0,4,5300.0,2,25,15.384615384615385
685,67,2,2,2,2,N,12,0,1,N,N,6,0,N,1,79400.0,7,501,51-51255,1,1,72,2,2,2,2,N,1,N,0,N,70000.0,7,501,84.61538461538461
686,80,2,2,1,2,N,5,0,2,N,N,3,N,N,0,22000.0,4,N,01-01301,2,1,79,2,2,1,2,N,2,N,N,N,27600.0,5,N,76.92307692307693
687,50,2,2,2,2,N,11,0,1,7380,10,1,1,3,2,63600.0,7,501,06-07502,1,1,50,2,2,2,2,N,1,7270,0,2,571000.0,9,501,61.53846153846154
688,52,2,2,2,2,N,9,0,1,7270,10,1,0,2,2,40000.0,5,432,36-04010,2,2,39,2,2,2,2,N,1,7470,3,5,35000.0,5,230,53.84615384615385
689,67,2,2,1,2,N,4,0,1,7071,9,3,2,5,1,50000.0,6,384,17-03531,2,2,67,2,2,2,2,N,1,7071,2,6,42200.0,6,449,69.23076923076923
690,58,2,2,2,1,N,7,0,1,6991,9,4,0,N,2,7200.0,1,51,19-01700,1,2,47,2,2,1,1,N,1,7071,0,N,39120.0,6,298,53.84615384615385
691,67,2,2,2,2,N,9,0,1,6970,9,1,0,2,2,45600.0,6,366,51-01301,1,1,29,2,2,2,2,N,1,6890,0,2,120000.0,8,501,61.53846153846154
692,37,2,2,2,2,N,7,0,1,9090,15,4,3,5,2,21000.0,4,15,13-04600,2,2,62,2,2,1,2,N,1,9160,0,N,2440.0,1,18,38.46153846153847
693,48,1,2,2,2,N,5,0,1,7390,10,6,0,N,2,40000.0,6,305,19-01700,1,1,54,2,2,2,2,N,1,7290,0,2,0.0,0,49,46.15384615384615
694,27,2,2,2,2,N,11,0,1,7870,11,6,0,N,2,50000.0,6,380,51-51255,6,2,27,2,2,2,2,N,1,7870,0,N,60000.0,7,454,76.92307692307693
695,46,2,2,2,2,N,7,0,1,9170,15,1,3,5,1,135000.0,9,501,51-51255,1,1,48,2,2,2,2,N,1,9170,2,4,85000.0,8,501,61.53846153846154
696,37,2,2,2,2,N,12,0,1,7460,10,6,0,N,1,160000.0,9,501,51-01301,1,1,38,2,2,2,2,N,1,7460,0,N,160000.0,9,501,92.3076923076923
697,22,2,2,2,2,N,7,1,1,6290,7,6,0,3,2,30000.0,5,501,32-00405,8,1,24,2,2,2,2,N,1,6290,2,6,44000.0,6,273,53.84615384615385
698,39,2,2,2,2,N,9,4,1,8980,15,6,0,N,2,83000.0,8,501,06-07502,1,2,31,2,2,2,2,N,1,8980,0,N,13000.0,3,98,69.23076923076923
699,16,2,2,2,2,N,3,0,1,N,N,6,1,3,1,0.0,0,501,40-00200,3,1,15,2,2,2,2,N,1,N,1,4,0.0,0,366,76.92307692307693
700,23,2,2,2,2,N,9,0,1,8191,12,6,0,3,1,30000.0,6,300,40-00200,3,1,59,2,2,2,2,N,1,8191,0,2,48000.0,7,370,61.53846153846154
701,57,2,2,2,2,N,11,2,1,7970,12,1,0,4,1,0.0,0,364,24-01004,1,2,57,2,2,2,2,N,1,7970,0,4,190000.0,9,501,76.92307692307693
702,39,2,2,2,2,N,9,0,1,7270,10,4,2,4,2,25000.0,4,89,13-04600,2,2,64,2,2,2,2,N,1,7690,0,N,25200.0,5,190,46.15384615384615
703,24,2,2,2,2,N,8,0,1,8090,12,5,1,2,1,41200.0,7,365,40-00200,3,2,42,2,2,2,2,N,1,8170,1,3,35000.0,6,264,53.84615384615385
704,31,2,2,2,2,N,10,0,1,7390,10,6,0,N,2,85000.0,8,501,17-03529,2,1,50,2,2,2,2,N,1,7390,0,N,10000.0,2,76,69.23076923076923
705,48,2,2,2,2,N,8,0,1,8270,12,4,0,N,1,51000.0,7,388,38-00100,1,2,34,2,2,2,1,N,1,8180,2,3,60000.0,7,454,46.15384615384615
706,62,2,2,2,2,N,5,0,1,4670,6,6,0,N,2,75000.0,7,501,24-01004,1,1,63,2,2,2,2,N,1,4670,0,N,75000.0,7,501,92.3076923076923
707,75,2,2,2,2,N,7,0,1,N,N,3,0,2,1,9600.0,2,165,17-03529,2,1,76,2,2,1,2,N,1,N,0,4,18600.0,3,172,53.84615384615385
708,37,2,2,2,2,N,6,0,1,N,N,6,1,3,2,0.0,0,0,36-03710,9,2,34,2,2,1,2,N,1,N,3,4,4700.0,1,18,46.15384615384615
709,56,1,2,2,2,N,9,0,1,6870,9,6,0,2,1,50390.0,8,313,28-01100,2,2,62,2,2,2,2,N,1,7072,0,N,11340.0,3,85,46.15384615384615
710,77,1,2,1,2,N,7,0,1,N,N,2,0,4,1,0.0,0,278,01-01301,2,1,76,2,2,2,2,N,1,N,0,N,16000.0,4,132,46.15384615384615
711,4,2,2,N,N,N,1,0,1,N,N,N,2,4,2,N,N,132,38-00100,9,1,4,2,2,N,N,N,1,N,1,2,N,N,6,76.92307692307693
712,48,2,2,2,2,N,9,0,1,7670,10,4,0,2,1,50000.0,7,328,19-01700,1,2,64,2,2,2,2,N,1,7680,0,N,65600.0,8,495,53.84615384615385
713,24,2,2,2,2,N,9,0,1,9680,17,6,0,N,2,70000.0,7,501,24-01004,1,2,24,2,2,2,2,N,1,9680,0,N,45000.0,5,339,76.92307692307693
714,85,2,2,2,2,N,5,0,1,N,N,3,0,N,1,9000.0,2,74,30-00600,3,2,69,1,2,2,1,N,1,N,0,N,10800.0,2,88,61.53846153846154
715,35,2,2,2,2,N,11,0,1,9490,16,6,0,N,2,110000.0,8,501,51-01301,6,1,46,2,2,2,2,N,1,9480,0,N,182000.0,9,501,69.23076923076923
716,9,2,2,2,2,N,3,0,1,N,N,N,0,4,2,N,N,380,26-02702,6,1,10,2,2,2,2,N,1,N,1,3,N,N,501,69.23076923076923
717,4,2,2,N,N,N,1,0,1,N,N,N,2,4,2,N,N,430,06-08507,6,2,3,2,2,N,N,N,1,N,2,4,N,N,391,84.61538461538461
718,19,2,2,2,2,N,7,0,3,6992,9,6,N,N,0,34000.0,5,N,26-02702,1,2,19,2,2,2,2,N,3,6992,N,N,81000.0,8,N,84.61538461538461
719,48,2,2,2,2,N,9,0,1,8680,14,1,0,2,1,120000.0,9,501,17-03529,2,1,34,2,2,2,2,N,1,8680,0,2,30000.0,5,344,69.23076923076923
720,89,2,2,1,2,N,10,0,1,N,N,3,0,N,2,78000.0,7,501,24-01004,1,1,90,1,2,2,2,N,1,N,0,N,95400.0,8,501,61.53846153846154
721,41,2,2,2,2,N,7,0,1,3875,4,4,0,5,1,28000.0,6,266,28-01100,2,1,57,2,2,2,2,N,1,3570,0,N,55000.0,8,415,53.84615384615385
722,16,2,2,2,2,N,4,0,1,4971,6,6,0,2,1,3000.0,1,176,40-00200,3,1,21,2,2,2,2,N,1,4670,0,4,22400.0,5,472,53.84615384615385
723,56,2,2,2,2,N,7,0,1,5090,6,4,0,2,2,37800.0,6,501,30-00600,1,2,55,2,2,2,2,N,1,4890,0,N,39000.0,6,296,61.53846153846154
724,34,2,2,2,2,N,11,0,1,9370,16,6,0,N,2,125000.0,8,501,24-01004,1,2,59,2,2,2,2,N,1,9590,0,N,120000.0,8,501,76.92307692307693
725,74,1,2,2,2,N,10,0,1,N,N,1,0,2,2,119000.0,8,501,06-07502,1,1,75,2,2,2,2,N,1,N,0,2,78000.0,7,501,69.23076923076923
726,55,2,2,2,1,N,1,0,1,N,N,6,0,2,1,0.0,0,7,19-01700,1,1,54,2,2,2,2,N,1,N,0,2,0.0,0,0,76.92307692307693
727,30,2,2,2,2,N,10,0,3,7870,11,6,N,N,0,45000.0,6,N,17-03529,1,2,30,2,2,2,2,N,3,7870,N,N,15600.0,3,N,84.61538461538461
728,77,1,2,2,2,N,5,0,1,3580,4,3,0,N,1,32000.0,5,257,19-01700,1,2,58,2,2,2,2,N,1,1280,0,N,29000.0,5,221,61.53846153846154
729,65,2,2,2,2,N,9,0,1,6480,8,1,0,2,1,110000.0,9,501,26-02702,1,1,44,2,2,2,2,N,1,6672,0,2,70000.0,8,501,69.23076923076923
730,25,2,2,2,2,N,7,0,1,2890,4,6,0,3,1,5000.0,2,366,28-01100,2,1,27,2,2,2,2,N,1,1370,1,4,46000.0,7,501,46.15384615384615
731,26,2,2,2,2,N,6,0,1,6991,9,1,0,2,1,10170.0,2,501,38-00100,1,2,74,2,2,2,2,N,1,6870,0,2,13880.0,2,501,76.92307692307693
732,60,2,2,2,2,N,7,0,1,9380,16,6,0,N,1,109000.0,9,501,01-01301,2,2,60,2,2,2,2,N,1,9480,0,2,54000.0,8,320,61.53846153846154
733,59,2,2,2,2,N,5,0,1,4070,5,4,0,N,1,32000.0,5,244,38-00100,1,1,59,2,2,2,2,N,1,4070,0,N,37000.0,5,281,84.61538461538461
734,59,2,2,2,2,N,7,0,1,6190,7,1,0,2,1,58000.0,8,501,29-01901,2,2,63,2,2,2,2,N,1,6370,0,2,47000.0,7,278,61.53846153846154
735,17,2,2,2,2,N,4,0,1,6770,8,6,4,6,1,2200.0,1,501,24-01004,1,1,32,2,2,2,1,N,1,6570,0,3,9600.0,2,475,38.46153846153847
736,83,2,2,2,2,N,11,0,1,N,N,1,0,2,1,168100.0,9,501,29-01901,2,1,86,2,2,2,2,N,1,N,0,2,128800.0,9,501,84.61538461538461
737,32,2,2,2,2,N,12,0,1,8191,12,1,0,2,1,58000.0,8,501,29-01901,1,1,31,2,2,2,2,N,1,8191,0,2,58000.0,8,501,92.3076923076923
738,65,2,2,2,2,N,10,0,1,9470,16,1,0,3,1,51200.0,7,323,29-01901,2,1,55,2,2,2,2,2,1,9370,0,2,48210.0,7,501,53.84615384615385
739,63,2,2,2,2,N,6,0,1,5391,6,1,0,2,1,360.0,0,501,38-00100,1,2,50,2,2,2,2,N,1,5790,0,3,62000.0,7,501,61.53846153846154
740,64,2,2,2,2,N,11,0,1,8191,12,1,0,2,2,60050.0,7,501,17-03529,1,2,29,2,2,2,1,N,1,8191,0,2,60000.0,7,477,69.23076923076923
741,42,2,2,2,2,N,10,0,1,8080,12,6,1,2,2,120000.0,8,501,24-01004,1,2,27,2,2,2,2,N,1,8170,0,N,55000.0,6,416,46.15384615384615
742,43,2,2,2,2,N,5,1,1,8680,14,1,3,6,1,25000.0,4,321,30-00600,1,2,47,2,2,2,2,N,1,8660,1,3,30000.0,5,501,46.15384615384615
743,67,2,2,2,2,N,3,0,1,770,3,1,0,2,1,30000.0,5,266,30-00600,1,1,55,2,2,2,2,N,1,770,1,4,52400.0,7,295,53.84615384615385
744,39,2,2,2,2,N,9,0,1,7870,11,6,0,N,2,125000.0,9,501,51-01301,9,1,29,2,2,2,2,N,1,7870,0,N,16400.0,3,125,69.23076923076923
745,38,2,2,2,2,N,5,0,3,8770,15,6,N,N,0,60000.0,7,226,51-51255,1,2,18,2,2,2,2,N,3,9290,N,N,480.0,1,N,61.53846153846154
746,44,2,2,2,2,N,9,0,1,8680,14,1,0,2,2,50100.0,6,501,08-00803,1,1,29,2,2,2,2,N,1,8561,0,2,6000.0,1,379,61.53846153846154
747,46,2,2,2,2,N,10,0,1,7370,10,1,1,3,1,211000.0,9,501,06-07502,6,2,34,2,2,2,2,N,1,7380,1,3,200000.0,9,501,76.92307692307693
748,72,2,2,2,2,N,10,0,1,7860,11,4,0,N,1,109000.0,8,501,36-04010,1,1,73,2,2,2,2,N,1,7860,0,N,109000.0,9,501,84.61538461538461
749,48,2,2,2,2,N,10,0,1,8180,12,1,2,4,1,81000.0,8,400,29-01901,1,1,47,2,2,2,2,N,1,8180,2,4,418000.0,9,501,69.23076923076923
750,44,2,2,2,2,N,5,0,1,6170,7,4,0,2,2,89000.0,9,501,28-01100,2,1,47,2,2,2,2,N,1,6170,0,3,30000.0,6,256,61.53846153846154
751,67,2,2,2,2,N,5,0,1,7072,9,1,0,2,2,30000.0,5,501,36-04010,2,1,67,2,2,2,2,N,1,7072,0,2,65000.0,7,501,84.61538461538461
752,45,2,2,2,2,N,11,0,1,9170,15,1,0,2,1,423000.0,9,501,26-02702,1,2,32,2,2,2,2,N,1,9090,0,2,57000.0,7,501,69.23076923076923
753,60,2,2,1,2,N,7,0,2,8590,14,4,N,N,0,210.0,1,N,29-01901,1,1,60,2,2,2,2,N,2,8590,N,N,0.0,0,N,76.92307692307693
754,44,2,2,2,1,N,4,0,1,N,N,6,1,2,1,9900.0,2,77,01-01301,1,2,68,2,2,1,2,N,1,N,0,3,16700.0,4,169,38.46153846153847
755,70,2,2,2,2,N,5,4,1,N,N,4,0,N,2,0.0,0,0,32-00405,8,1,76,2,1,1,2,N,1,N,0,N,9000.0,2,73,53.84615384615385
756,48,2,2,2,2,N,8,0,1,1990,4,6,0,N,1,44900.0,6,341,19-01700,1,1,49,2,2,2,2,N,1,1990,0,N,50000.0,7,377,69.23076923076923
757,27,2,2,2,2,N,5,4,1,8660,14,6,2,3,2,43000.0,6,211,36-03710,1,2,19,2,1,1,2,N,1,8670,1,5,200.0,1,145,30.76923076923077
758,34,2,2,2,2,N,5,0,1,7690,10,6,0,2,1,30000.0,5,228,01-01301,2,2,25,2,2,2,2,N,1,7780,0,4,4000.0,1,244,53.84615384615385
759,24,2,2,2,2,N,7,0,1,8590,14,6,1,3,1,72000.0,8,434,38-00100,3,2,28,2,2,2,2,N,1,8590,3,4,16000.0,3,62,53.84615384615385
760,5,2,2,2,2,N,1,0,1,N,N,N,3,5,1,N,N,46,19-01700,2,2,4,2,2,N,N,N,1,N,3,5,N,N,171,69.23076923076923
761,9,2,2,2,2,N,2,1,1,N,N,N,4,6,2,N,N,16,30-00600,3,1,6,2,2,2,2,N,1,N,4,6,N,N,16,92.3076923076923
762,17,2,2,2,2,N,4,0,1,4971,6,6,0,4,1,7100.0,1,146,01-01301,2,2,16,2,2,2,2,N,1,4971,1,2,300.0,1,211,61.53846153846154
763,34,2,2,2,2,N,5,0,1,9090,15,6,0,N,2,23000.0,4,144,17-03529,2,2,44,2,2,1,2,N,1,9170,0,2,0.0,0,71,46.15384615384615
764,85,2,2,1,2,N,3,0,1,N,N,4,0,N,2,8400.0,2,69,06-07502,6,2,69,2,2,2,2,N,1,N,0,N,7100.0,2,58,69.23076923076923
765,74,2,2,1,2,N,5,0,1,9390,16,6,0,N,1,3000.0,1,22,28-01100,2,2,24,2,2,2,2,N,1,9480,0,6,9800.0,3,165,46.15384615384615
766,23,2,2,2,2,N,9,0,1,9590,16,6,0,N,2,42000.0,5,320,24-01004,1,2,61,2,2,2,2,N,1,9570,0,N,174000.0,9,501,61.53846153846154
767,49,2,2,1,2,N,5,0,1,8270,12,1,0,2,2,3500.0,1,305,01-01301,2,2,26,2,2,2,2,N,1,8290,3,6,13500.0,3,197,38.46153846153847
768,36,2,2,2,2,5,10,0,1,1870,4,1,0,5,1,402000.0,9,501,30-00600,1,1,63,2,2,2,2,N,1,3291,0,2,90000.0,9,501,61.53846153846154
769,17,2,2,2,2,N,4,0,1,8680,14,6,2,6,1,830.0,1,151,30-00600,9,1,19,2,2,2,2,N,1,8680,1,4,300.0,0,108,53.84615384615385
770,74,2,2,2,2,N,10,0,1,N,N,4,0,N,2,9600.0,3,78,28-01100,1,2,77,2,2,2,2,N,1,N,0,N,6040.0,2,49,69.23076923076923
771,28,2,2,2,2,N,9,0,1,6695,8,6,0,4,1,0.0,0,501,08-00803,1,2,29,2,2,2,2,N,1,6480,0,N,85000.0,8,501,61.53846153846154
772,24,2,2,2,2,N,9,0,1,8590,14,1,0,2,1,72000.0,9,501,28-01100,1,1,65,2,2,2,2,N,1,8564,0,2,65100.0,8,501,69.23076923076923
773,64,2,2,2,2,N,9,0,1,9570,16,1,0,3,1,54000.0,7,407,17-03531,2,1,29,2,2,2,2,N,1,9470,2,4,87000.0,8,338,46.15384615384615
774,40,2,2,2,2,N,5,0,1,N,N,4,0,5,1,0.0,0,230,28-01100,2,2,69,2,2,2,2,N,1,N,0,N,1800.0,1,14,61.53846153846154
775,39,2,2,2,2,N,9,0,1,3390,4,1,2,4,1,72000.0,8,501,17-03529,1,2,34,2,2,2,2,N,1,3080,1,3,36800.0,5,429,46.15384615384615
776,36,2,2,2,2,N,12,0,1,7870,11,1,1,3,1,250000.0,9,501,38-00100,1,2,59,2,2,2,2,N,1,7860,0,2,66000.0,8,501,53.84615384615385
777,35,2,2,2,2,N,7,0,1,8660,14,1,3,5,2,19200.0,3,98,32-00405,1,1,30,2,2,2,2,N,1,8660,1,4,35000.0,5,314,53.84615384615385
778,54,2,2,2,2,N,9,0,1,770,3,1,1,4,1,130000.0,9,501,19-01700,1,1,30,2,2,2,2,N,1,770,1,3,58050.0,8,458,61.53846153846154
779,52,2,2,2,2,N,9,0,1,9090,15,1,0,12,1,89000.0,8,427,51-01301,9,2,52,2,2,2,2,N,1,9090,0,12,15000.0,3,501,76.92307692307693
780,31,2,2,2,2,N,9,0,1,4380,5,1,1,3,1,88000.0,8,501,06-08507,6,2,44,2,2,2,2,N,1,4170,3,5,47300.0,6,501,53.84615384615385
781,45,1,2,2,1,N,8,0,1,N,N,4,0,N,2,6000.0,1,45,26-02702,1,1,67,2,2,2,2,N,1,N,0,N,20000.0,4,166,53.84615384615385
782,76,2,2,2,2,N,8,0,1,N,N,3,3,7,1,12000.0,2,111,19-01700,1,2,74,2,2,2,2,N,1,N,0,3,17900.0,3,214,53.84615384615385
783,73,2,2,2,2,N,8,0,1,N,N,6,0,N,2,42000.0,6,350,06-07502,1,1,73,1,1,2,1,N,1,N,0,N,13710.0,3,113,53.84615384615385
